label,timestamp,animal_id,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
subclinica,2025-06-02 18:00:00,BOV_015,38.72,1,91.1,22.5,31.6,0,-34.629322,-60.962172,84.2,1.01
subclinica,2025-06-02 18:05:00,BOV_015,39.68,1,59.5,30.1,35.7,0,-34.629322,-60.962172,0.0,0.0
subclinica,2025-06-02 18:10:00,BOV_015,38.34,1,56.1,42.6,56.7,1,-34.629322,-60.962173,100.0,1.2
subclinica,2025-06-02 18:15:00,BOV_015,38.91,1,81.1,30.4,45.5,1,-34.629323,-60.962172,60.0,0.72
subclinica,2025-06-02 18:20:00,BOV_015,39.57,0,81.6,35.6,53.2,1,-34.629324,-60.962173,163.3,1.96
subclinica,2025-06-02 18:25:00,BOV_015,38.64,0,70.6,43.8,62.8,0,-34.629322,-60.962172,192.5,2.31
subclinica,2025-06-02 18:30:00,BOV_015,39.38,1,97.7,40.7,58.4,0,-34.629322,-60.962172,137.5,1.65
subclinica,2025-06-02 18:35:00,BOV_015,38.5,1,72.7,11.1,14.0,0,-34.629322,-60.962172,90.0,1.08
subclinica,2025-06-02 18:40:00,BOV_015,39.09,0,84.3,31.8,45.9,0,-34.629322,-60.962172,67.5,0.81
subclinica,2025-06-02 18:45:00,BOV_015,38.99,1,74.7,30.4,33.6,0,-34.629322,-60.962172,78.3,0.94
subclinica,2025-06-02 18:50:00,BOV_015,38.31,1,77.3,19.5,26.1,0,-34.629322,-60.962172,25.0,0.3
subclinica,2025-06-02 18:55:00,BOV_015,39.22,0,72.7,11.1,12.8,0,-34.629322,-60.962172,90.0,1.08
subclinica,2025-06-02 19:00:00,BOV_015,38.73,0,67.2,29.1,40.9,1,-34.629322,-60.962172,95.0,1.14
subclinica,2025-06-02 19:05:00,BOV_015,39.55,1,80.7,28.1,39.4,0,-34.629323,-60.962173,91.7,1.1
subclinica,2025-06-02 19:10:00,BOV_015,39.78,0,68.4,34.2,41.9,0,-34.629323,-60.962173,0.0,0.0
subclinica,2025-06-02 19:15:00,BOV_015,39.49,0,63.8,30.7,38.4,0,-34.629323,-60.962174,111.7,1.34
subclinica,2025-06-02 19:20:00,BOV_015,38.65,0,67.1,44.6,63.2,0,-34.629322,-60.962173,95.8,1.15
subclinica,2025-06-02 19:25:00,BOV_015,39.2,0,87.6,41.6,58.3,0,-34.629322,-60.962173,1.7,0.02
subclinica,2025-06-02 19:30:00,BOV_015,38.86,0,84.7,35.0,41.0,0,-34.629322,-60.962173,122.5,1.47
subclinica,2025-06-02 19:35:00,BOV_015,40.44,0,81.3,44.5,59.6,1,-34.629322,-60.962174,26.7,0.32
subclinica,2025-06-02 19:40:00,BOV_015,38.65,1,81.0,37.2,50.0,1,-34.629322,-60.962173,88.3,1.06
subclinica,2025-06-02 19:45:00,BOV_015,39.72,1,69.0,33.0,40.3,0,-34.629322,-60.962174,29.2,0.35
subclinica,2025-06-02 19:50:00,BOV_015,40.0,0,90.7,20.9,28.2,1,-34.629322,-60.962173,45.0,0.54
subclinica,2025-06-02 19:55:00,BOV_015,38.36,0,65.6,19.4,28.5,0,-34.629321,-60.962175,132.5,1.59
subclinica,2025-06-02 20:00:00,BOV_015,39.02,0,68.1,33.8,41.3,0,-34.629321,-60.962175,26.7,0.32
subclinica,2025-06-02 20:05:00,BOV_015,39.67,1,79.8,34.4,44.6,0,-34.629322,-60.962175,18.3,0.22
subclinica,2025-06-02 20:10:00,BOV_015,38.45,0,66.8,40.5,59.8,0,-34.629322,-60.962174,92.5,1.11
subclinica,2025-06-02 20:15:00,BOV_015,39.37,1,87.5,29.6,41.9,0,-34.629322,-60.962175,54.2,0.65
subclinica,2025-06-02 20:20:00,BOV_015,38.73,1,64.5,41.7,52.7,1,-34.629322,-60.962175,0.0,0.0
subclinica,2025-06-02 20:25:00,BOV_015,38.81,1,77.4,32.4,43.0,1,-34.629322,-60.962175,28.3,0.34
subclinica,2025-06-02 20:30:00,BOV_015,38.23,1,92.7,29.8,41.0,0,-34.629322,-60.962175,13.3,0.16
subclinica,2025-06-02 20:35:00,BOV_015,39.06,1,77.0,30.3,35.6,0,-34.629322,-60.962175,103.3,1.24
subclinica,2025-06-02 20:40:00,BOV_015,38.99,1,81.9,36.8,52.4,0,-34.629322,-60.962175,33.3,0.4
subclinica,2025-06-02 20:45:00,BOV_015,39.02,1,79.9,22.5,26.8,1,-34.629322,-60.962175,28.3,0.34
subclinica,2025-06-02 20:50:00,BOV_015,39.42,0,72.1,31.6,45.6,0,-34.629322,-60.962175,12.5,0.15
subclinica,2025-06-02 20:55:00,BOV_015,39.17,0,70.9,35.1,49.2,0,-34.629322,-60.962175,50.8,0.61
subclinica,2025-06-02 21:00:00,BOV_015,39.79,0,76.0,29.0,33.2,0,-34.629321,-60.962175,74.2,0.89
subclinica,2025-06-02 21:05:00,BOV_015,40.02,0,71.5,31.6,41.1,0,-34.629321,-60.962175,0.0,0.0
subclinica,2025-06-02 21:10:00,BOV_015,39.09,1,65.9,34.3,51.1,0,-34.629321,-60.962175,75.0,0.9
subclinica,2025-06-02 21:15:00,BOV_015,38.49,1,52.9,49.5,72.8,0,-34.629321,-60.962176,137.5,1.65
subclinica,2025-06-02 21:20:00,BOV_015,40.74,0,78.8,30.9,40.8,0,-34.629321,-60.962176,11.7,0.14
subclinica,2025-06-02 21:25:00,BOV_015,39.22,1,74.9,26.0,35.9,0,-34.629321,-60.962175,188.3,2.26
subclinica,2025-06-02 21:30:00,BOV_015,38.96,0,57.5,33.1,40.2,0,-34.629321,-60.962175,14.2,0.17
subclinica,2025-06-02 21:35:00,BOV_015,39.95,1,75.9,32.1,37.7,0,-34.629321,-60.962175,40.8,0.49
subclinica,2025-06-02 21:40:00,BOV_015,38.28,0,67.6,27.2,39.9,0,-34.629321,-60.962175,29.2,0.35
subclinica,2025-06-02 21:45:00,BOV_015,38.28,1,69.6,26.5,36.3,0,-34.629321,-60.962175,38.3,0.46
subclinica,2025-06-02 21:50:00,BOV_015,38.63,0,67.9,50.1,69.0,0,-34.629321,-60.962175,114.2,1.37
subclinica,2025-06-02 21:55:00,BOV_015,39.7,1,85.6,23.8,26.3,0,-34.629321,-60.962175,84.2,1.01
subclinica,2025-06-02 22:00:00,BOV_015,39.62,0,82.1,53.4,75.9,0,-34.629321,-60.962175,0.0,0.0
subclinica,2025-06-02 22:05:00,BOV_015,39.31,0,79.0,19.1,23.6,0,-34.629321,-60.962175,37.5,0.45
subclinica,2025-06-02 22:10:00,BOV_015,39.91,0,68.6,34.7,43.7,0,-34.629321,-60.962175,49.2,0.59
subclinica,2025-06-02 22:15:00,BOV_015,39.06,1,55.6,34.7,45.1,0,-34.629321,-60.962175,48.3,0.58
subclinica,2025-06-02 22:20:00,BOV_015,39.55,1,74.9,39.4,45.7,0,-34.629321,-60.962175,18.3,0.22
subclinica,2025-06-02 22:25:00,BOV_015,38.77,1,68.9,23.1,34.3,0,-34.629321,-60.962176,75.8,0.91
subclinica,2025-06-02 22:30:00,BOV_015,39.27,0,75.1,24.2,27.6,0,-34.629321,-60.962176,25.8,0.31
subclinica,2025-06-02 22:35:00,BOV_015,38.65,0,73.8,26.0,38.1,0,-34.629321,-60.962176,95.8,1.15
subclinica,2025-06-02 22:40:00,BOV_015,39.34,1,75.8,33.5,39.5,0,-34.629321,-60.962176,19.2,0.23
subclinica,2025-06-02 22:45:00,BOV_015,39.87,0,72.9,37.2,43.4,0,-34.629321,-60.962176,0.0,0.0
subclinica,2025-06-02 22:50:00,BOV_015,38.46,0,70.9,27.5,33.0,0,-34.629321,-60.962176,10.8,0.13
subclinica,2025-06-02 22:55:00,BOV_015,39.76,1,76.2,23.8,32.9,0,-34.629322,-60.962176,105.0,1.26
subclinica,2025-06-02 23:00:00,BOV_015,38.56,1,81.2,27.6,38.5,0,-34.629322,-60.962176,85.0,1.02
subclinica,2025-06-02 23:05:00,BOV_015,39.11,0,63.0,40.8,49.1,0,-34.629322,-60.962176,91.7,1.1
subclinica,2025-06-02 23:10:00,BOV_015,39.27,1,69.2,32.6,47.6,0,-34.629322,-60.962176,119.2,1.43
subclinica,2025-06-02 23:15:00,BOV_015,38.47,1,68.3,42.3,57.2,0,-34.629321,-60.962176,27.5,0.33
subclinica,2025-06-02 23:20:00,BOV_015,39.19,1,63.4,35.4,45.1,0,-34.629321,-60.962176,65.8,0.79
subclinica,2025-06-02 23:25:00,BOV_015,39.07,0,70.8,31.0,42.8,0,-34.629322,-60.962176,35.8,0.43
subclinica,2025-06-02 23:30:00,BOV_015,38.87,1,73.3,17.7,21.6,0,-34.629322,-60.962176,40.8,0.49
subclinica,2025-06-02 23:35:00,BOV_015,39.24,1,77.8,21.6,28.9,0,-34.629322,-60.962176,53.3,0.64
subclinica,2025-06-02 23:40:00,BOV_015,38.92,0,57.6,42.2,57.5,0,-34.629322,-60.962176,0.0,0.0
subclinica,2025-06-02 23:45:00,BOV_015,39.34,1,67.7,40.4,52.0,0,-34.629322,-60.962176,22.5,0.27
subclinica,2025-06-02 23:50:00,BOV_015,40.33,0,80.7,30.8,43.0,0,-34.629322,-60.962176,16.7,0.2
subclinica,2025-06-02 23:55:00,BOV_015,38.93,1,70.2,24.5,35.4,0,-34.629321,-60.962175,93.3,1.12
subclinica,2025-06-03 00:00:00,BOV_015,40.41,0,70.9,27.6,38.7,0,-34.629321,-60.962175,36.7,0.44
subclinica,2025-06-03 00:05:00,BOV_015,38.61,1,84.0,40.3,45.9,0,-34.629321,-60.962176,40.0,0.48
subclinica,2025-06-03 00:10:00,BOV_015,39.07,0,77.1,36.2,49.5,0,-34.629321,-60.962176,7.5,0.09
subclinica,2025-06-03 00:15:00,BOV_015,38.61,0,71.5,18.8,24.5,0,-34.629321,-60.962176,90.0,1.08
subclinica,2025-06-03 00:20:00,BOV_015,39.05,1,71.3,42.9,53.5,0,-34.629321,-60.962176,4.2,0.05
subclinica,2025-06-03 00:25:00,BOV_015,38.47,1,71.5,26.5,35.2,0,-34.629321,-60.962176,45.0,0.54
subclinica,2025-06-03 00:30:00,BOV_015,39.04,0,68.6,37.7,51.5,0,-34.629322,-60.962177,155.8,1.87
subclinica,2025-06-03 00:35:00,BOV_015,38.51,1,61.1,36.9,47.2,0,-34.629322,-60.962177,0.0,0.0
subclinica,2025-06-03 00:40:00,BOV_015,40.12,0,86.9,43.5,52.8,0,-34.629322,-60.962176,20.0,0.24
subclinica,2025-06-03 00:45:00,BOV_015,39.88,0,64.8,34.4,40.7,0,-34.629322,-60.962177,151.7,1.82
subclinica,2025-06-03 00:50:00,BOV_015,37.48,1,68.9,31.5,39.7,0,-34.629321,-60.962177,90.8,1.09
subclinica,2025-06-03 00:55:00,BOV_015,40.31,0,70.9,22.0,29.1,0,-34.629321,-60.962177,9.2,0.11
subclinica,2025-06-03 01:00:00,BOV_015,38.86,0,80.6,41.3,48.1,1,-34.629321,-60.962177,36.7,0.44
subclinica,2025-06-03 01:05:00,BOV_015,39.38,1,74.3,37.7,53.0,0,-34.629321,-60.962177,0.0,0.0
subclinica,2025-06-03 01:10:00,BOV_015,38.99,0,70.3,20.3,22.7,0,-34.629321,-60.962177,104.2,1.25
subclinica,2025-06-03 01:15:00,BOV_015,39.48,0,55.4,30.4,38.0,1,-34.629321,-60.962176,90.0,1.08
subclinica,2025-06-03 01:20:00,BOV_015,39.51,0,72.5,34.5,43.7,0,-34.629322,-60.962177,94.2,1.13
subclinica,2025-06-03 01:25:00,BOV_015,39.26,1,80.5,39.3,58.2,0,-34.629322,-60.962177,0.0,0.0
subclinica,2025-06-03 01:30:00,BOV_015,40.32,1,98.2,23.9,30.9,0,-34.629322,-60.962177,10.0,0.12
subclinica,2025-06-03 01:35:00,BOV_015,40.36,0,66.0,31.8,40.7,0,-34.629322,-60.962177,0.8,0.01
subclinica,2025-06-03 01:40:00,BOV_015,39.0,0,75.0,29.1,40.3,0,-34.629322,-60.962177,6.7,0.08
subclinica,2025-06-03 01:45:00,BOV_015,38.89,1,74.7,25.2,34.8,0,-34.629321,-60.962177,98.3,1.18
subclinica,2025-06-03 01:50:00,BOV_015,39.15,1,77.2,35.8,49.3,0,-34.629321,-60.962178,190.8,2.29
subclinica,2025-06-03 01:55:00,BOV_015,38.62,0,82.2,44.8,53.2,0,-34.629322,-60.962178,115.0,1.38
subclinica,2025-06-03 02:00:00,BOV_015,38.7,1,73.3,51.6,63.5,0,-34.629322,-60.962178,43.3,0.52
subclinica,2025-06-03 02:05:00,BOV_015,39.16,1,83.3,31.1,38.5,0,-34.629322,-60.962178,90.8,1.09
subclinica,2025-06-03 02:10:00,BOV_015,39.41,0,78.2,38.1,56.4,0,-34.629322,-60.962178,0.0,0.0
subclinica,2025-06-03 02:15:00,BOV_015,39.88,1,69.2,46.3,59.0,0,-34.629322,-60.962178,165.8,1.99
subclinica,2025-06-03 02:20:00,BOV_015,39.7,0,73.1,30.0,37.4,0,-34.629322,-60.962178,0.0,0.0
subclinica,2025-06-03 02:25:00,BOV_015,38.89,1,76.4,29.2,34.3,0,-34.629322,-60.962178,109.2,1.31
subclinica,2025-06-03 02:30:00,BOV_015,39.0,0,72.2,16.5,18.2,0,-34.629322,-60.962178,0.0,0.0
subclinica,2025-06-03 02:35:00,BOV_015,38.82,0,78.3,35.6,43.2,0,-34.629322,-60.962178,88.3,1.06
subclinica,2025-06-03 02:40:00,BOV_015,40.55,1,62.3,27.3,35.9,0,-34.629322,-60.962178,0.0,0.0
subclinica,2025-06-03 02:45:00,BOV_015,39.21,0,77.2,26.5,37.4,0,-34.629322,-60.962179,145.0,1.74
subclinica,2025-06-03 02:50:00,BOV_015,39.71,0,76.7,33.3,44.3,0,-34.629322,-60.962178,65.8,0.79
subclinica,2025-06-03 02:55:00,BOV_015,39.37,1,70.1,37.9,44.5,0,-34.629322,-60.962177,110.8,1.33
subclinica,2025-06-03 03:00:00,BOV_015,39.08,0,63.8,34.3,39.0,0,-34.629322,-60.962177,34.2,0.41
subclinica,2025-06-03 03:05:00,BOV_015,37.86,0,64.7,46.5,56.9,0,-34.629321,-60.962177,142.5,1.71
subclinica,2025-06-03 03:10:00,BOV_015,39.59,1,96.7,56.8,80.3,0,-34.629321,-60.962177,151.7,1.82
subclinica,2025-06-03 03:15:00,BOV_015,38.45,0,88.8,7.5,10.2,0,-34.629321,-60.962177,5.0,0.06
subclinica,2025-06-03 03:20:00,BOV_015,39.56,0,97.3,29.7,38.1,0,-34.629321,-60.962176,56.7,0.68
subclinica,2025-06-03 03:25:00,BOV_015,38.92,0,55.9,28.1,33.0,1,-34.629322,-60.962177,76.7,0.92
subclinica,2025-06-03 03:30:00,BOV_015,38.38,0,78.2,26.5,31.7,0,-34.629322,-60.962177,10.8,0.13
subclinica,2025-06-03 03:35:00,BOV_015,38.98,0,74.6,41.5,51.0,0,-34.629322,-60.962177,22.5,0.27
subclinica,2025-06-03 03:40:00,BOV_015,39.09,1,66.2,46.6,57.9,1,-34.629322,-60.962177,50.8,0.61
subclinica,2025-06-03 03:45:00,BOV_015,40.54,0,68.0,11.6,17.3,1,-34.629322,-60.962177,7.5,0.09
subclinica,2025-06-03 03:50:00,BOV_015,39.35,1,71.4,45.5,55.0,0,-34.629322,-60.962177,51.7,0.62
subclinica,2025-06-03 03:55:00,BOV_015,39.06,0,70.2,36.9,47.4,0,-34.629322,-60.962176,51.7,0.62
subclinica,2025-06-03 04:00:00,BOV_015,38.89,1,49.4,37.4,51.9,0,-34.629322,-60.962176,0.0,0.0
subclinica,2025-06-03 04:05:00,BOV_015,39.78,0,78.8,28.2,41.6,1,-34.629322,-60.962177,38.3,0.46
subclinica,2025-06-03 04:10:00,BOV_015,39.22,1,82.3,33.5,38.8,1,-34.629323,-60.962177,95.8,1.15
subclinica,2025-06-03 04:15:00,BOV_015,40.0,1,56.5,39.0,57.1,0,-34.629323,-60.962177,0.0,0.0
subclinica,2025-06-03 04:20:00,BOV_015,38.72,0,83.4,40.8,45.5,0,-34.629324,-60.962176,149.2,1.79
subclinica,2025-06-03 04:25:00,BOV_015,39.47,1,66.2,19.1,21.9,0,-34.629323,-60.962176,38.3,0.46
subclinica,2025-06-03 04:30:00,BOV_015,38.85,1,78.3,22.1,27.5,0,-34.629323,-60.962175,75.8,0.91
subclinica,2025-06-03 04:35:00,BOV_015,39.63,0,61.5,38.5,53.5,0,-34.629323,-60.962176,88.3,1.06
subclinica,2025-06-03 04:40:00,BOV_015,39.04,1,83.5,29.1,35.2,0,-34.629323,-60.962176,38.3,0.46
subclinica,2025-06-03 04:45:00,BOV_015,38.93,1,67.6,28.1,32.0,0,-34.629323,-60.962176,92.5,1.11
subclinica,2025-06-03 04:50:00,BOV_015,39.12,0,85.8,33.8,40.9,0,-34.629323,-60.962176,31.7,0.38
subclinica,2025-06-03 04:55:00,BOV_015,38.88,1,62.7,22.0,24.7,0,-34.629323,-60.962176,0.0,0.0
subclinica,2025-06-03 05:00:00,BOV_015,39.98,0,77.5,29.3,35.1,0,-34.629323,-60.962176,109.2,1.31
subclinica,2025-06-03 05:05:00,BOV_015,39.65,0,70.7,29.1,41.5,0,-34.629324,-60.962176,74.2,0.89
subclinica,2025-06-03 05:10:00,BOV_015,39.95,0,60.9,35.7,44.8,0,-34.629325,-60.962176,175.8,2.11
subclinica,2025-06-03 05:15:00,BOV_015,38.92,0,77.3,35.9,51.9,0,-34.629325,-60.962176,55.0,0.66
subclinica,2025-06-03 05:20:00,BOV_015,39.37,0,62.4,39.2,47.4,1,-34.629325,-60.962176,55.8,0.67
subclinica,2025-06-03 05:25:00,BOV_015,38.98,1,67.6,24.4,33.6,0,-34.629324,-60.962176,120.8,1.45
subclinica,2025-06-03 05:30:00,BOV_015,38.7,1,87.0,37.9,50.6,0,-34.629324,-60.962176,108.3,1.3
subclinica,2025-06-03 05:35:00,BOV_015,40.01,1,65.8,32.3,36.9,0,-34.629324,-60.962176,31.7,0.38
subclinica,2025-06-03 05:40:00,BOV_015,38.44,1,68.4,24.8,32.2,0,-34.629324,-60.962176,0.0,0.0
subclinica,2025-06-03 05:45:00,BOV_015,38.72,1,69.9,23.9,33.2,1,-34.629325,-60.962175,143.3,1.72
subclinica,2025-06-03 05:50:00,BOV_015,39.55,1,69.0,54.8,74.6,0,-34.629325,-60.962175,59.2,0.71
subclinica,2025-06-03 05:55:00,BOV_015,39.24,0,87.5,21.3,25.9,0,-34.629324,-60.962175,140.0,1.68
subclinica,2025-06-03 06:00:00,BOV_015,39.66,1,77.6,28.0,34.2,0,-34.629323,-60.962174,106.7,1.28
subclinica,2025-06-03 06:05:00,BOV_015,39.55,0,78.8,21.5,28.3,1,-34.629323,-60.962175,68.3,0.82
subclinica,2025-06-03 06:10:00,BOV_015,39.24,0,69.3,27.6,40.1,0,-34.629322,-60.962175,100.8,1.21
subclinica,2025-06-03 06:15:00,BOV_015,38.62,1,71.8,35.0,43.6,0,-34.629323,-60.962175,186.7,2.24
subclinica,2025-06-03 06:20:00,BOV_015,39.69,1,56.8,46.9,65.2,0,-34.629322,-60.962175,165.8,1.99
subclinica,2025-06-03 06:25:00,BOV_015,38.98,1,61.5,20.7,24.5,0,-34.629323,-60.962175,96.7,1.16
subclinica,2025-06-03 06:30:00,BOV_015,39.5,1,59.5,37.8,50.4,0,-34.629323,-60.962175,70.8,0.85
subclinica,2025-06-03 06:35:00,BOV_015,39.1,0,87.0,16.7,21.4,0,-34.629323,-60.962175,132.5,1.59
subclinica,2025-06-03 06:40:00,BOV_015,39.58,0,72.2,34.4,51.6,0,-34.629324,-60.962175,48.3,0.58
subclinica,2025-06-03 06:45:00,BOV_015,38.96,0,73.6,26.4,33.2,0,-34.629324,-60.962175,89.2,1.07
subclinica,2025-06-03 06:50:00,BOV_015,40.29,0,80.4,40.0,56.9,0,-34.629324,-60.962175,60.8,0.73
subclinica,2025-06-03 06:55:00,BOV_015,39.27,1,83.5,26.9,29.8,0,-34.629325,-60.962176,159.2,1.91
subclinica,2025-06-03 07:00:00,BOV_015,41.14,0,77.8,24.6,28.2,0,-34.629324,-60.962176,108.3,1.3
subclinica,2025-06-03 07:05:00,BOV_015,39.42,0,66.5,29.1,41.4,0,-34.629324,-60.962176,148.3,1.78
subclinica,2025-06-03 07:10:00,BOV_015,38.43,1,43.8,44.9,50.9,0,-34.629324,-60.962176,0.0,0.0
subclinica,2025-06-03 07:15:00,BOV_015,39.45,0,64.6,29.0,32.1,0,-34.629325,-60.962177,170.8,2.05
subclinica,2025-06-03 07:20:00,BOV_015,39.03,0,72.1,30.6,35.3,0,-34.629325,-60.962177,0.0,0.0
subclinica,2025-06-03 07:25:00,BOV_015,39.51,1,72.6,23.8,28.6,1,-34.629325,-60.962177,0.0,0.0
subclinica,2025-06-03 07:30:00,BOV_015,39.41,0,73.0,25.0,32.5,0,-34.629324,-60.962177,234.2,2.81
subclinica,2025-06-03 07:35:00,BOV_015,39.37,1,66.4,45.1,52.1,0,-34.629325,-60.962176,157.5,1.89
subclinica,2025-06-03 07:40:00,BOV_015,39.96,1,75.7,28.1,40.4,1,-34.629326,-60.962176,73.3,0.88
subclinica,2025-06-03 07:45:00,BOV_015,37.95,0,81.5,26.9,32.4,0,-34.629326,-60.962176,0.0,0.0
subclinica,2025-06-03 07:50:00,BOV_015,38.35,0,66.0,36.8,40.5,0,-34.629325,-60.962176,145.8,1.75
subclinica,2025-06-03 07:55:00,BOV_015,39.18,0,73.9,28.5,33.5,0,-34.629325,-60.962175,70.0,0.84
subclinica,2025-06-03 08:00:00,BOV_015,38.88,0,55.9,33.6,38.6,0,-34.629325,-60.962175,125.0,1.5
subclinica,2025-06-03 08:05:00,BOV_015,38.91,0,76.4,44.9,58.3,1,-34.629326,-60.962175,100.8,1.21
subclinica,2025-06-03 08:10:00,BOV_015,39.15,0,77.4,34.8,40.6,0,-34.629325,-60.962174,186.7,2.24
subclinica,2025-06-03 08:15:00,BOV_015,39.09,1,75.4,42.2,56.2,0,-34.629326,-60.962174,100.8,1.21
subclinica,2025-06-03 08:20:00,BOV_015,38.67,0,55.6,28.4,39.6,0,-34.629326,-60.962173,171.7,2.06
subclinica,2025-06-03 08:25:00,BOV_015,39.39,1,63.8,10.4,13.6,0,-34.629325,-60.962174,85.0,1.02
subclinica,2025-06-03 08:30:00,BOV_015,39.23,1,70.5,22.7,33.9,0,-34.629326,-60.962174,56.7,0.68
subclinica,2025-06-03 08:35:00,BOV_015,39.48,1,88.2,35.7,45.2,0,-34.629326,-60.962174,75.8,0.91
subclinica,2025-06-03 08:40:00,BOV_015,39.73,1,75.5,25.4,33.6,0,-34.629326,-60.962174,19.2,0.23
subclinica,2025-06-03 08:45:00,BOV_015,39.41,0,74.6,43.8,58.2,0,-34.629325,-60.962173,110.8,1.33
subclinica,2025-06-03 08:50:00,BOV_015,39.74,0,89.0,36.3,43.7,0,-34.629326,-60.962173,40.0,0.48
subclinica,2025-06-03 08:55:00,BOV_015,39.69,1,76.4,31.4,38.0,0,-34.629326,-60.962173,10.8,0.13
subclinica,2025-06-03 09:00:00,BOV_015,39.5,1,60.7,28.5,35.1,1,-34.629326,-60.962173,155.8,1.87
subclinica,2025-06-03 09:05:00,BOV_015,39.28,0,66.3,27.0,32.0,0,-34.629326,-60.962172,183.3,2.2
subclinica,2025-06-03 09:10:00,BOV_015,40.14,0,74.2,55.1,65.6,0,-34.629326,-60.962173,128.3,1.54
subclinica,2025-06-03 09:15:00,BOV_015,39.23,0,61.7,54.4,73.1,0,-34.629326,-60.962173,27.5,0.33
subclinica,2025-06-03 09:20:00,BOV_015,40.06,0,73.8,33.4,46.4,0,-34.629326,-60.962173,0.0,0.0
subclinica,2025-06-03 09:25:00,BOV_015,40.63,1,82.2,34.8,41.0,0,-34.629326,-60.962173,60.8,0.73
subclinica,2025-06-03 09:30:00,BOV_015,39.32,0,68.0,25.4,28.7,0,-34.629325,-60.962173,113.3,1.36
subclinica,2025-06-03 09:35:00,BOV_015,39.11,0,64.9,25.9,36.5,0,-34.629325,-60.962175,155.0,1.86
subclinica,2025-06-03 09:40:00,BOV_015,39.26,0,80.1,33.8,40.8,0,-34.629325,-60.962175,1.7,0.02
subclinica,2025-06-03 09:45:00,BOV_015,38.41,1,77.3,37.6,44.6,1,-34.629325,-60.962175,64.2,0.77
subclinica,2025-06-03 09:50:00,BOV_015,39.67,1,85.8,37.6,49.7,1,-34.629325,-60.962175,88.3,1.06
subclinica,2025-06-03 09:55:00,BOV_015,38.7,1,73.5,32.0,39.6,0,-34.629325,-60.962175,65.8,0.79
subclinica,2025-06-03 10:00:00,BOV_015,39.57,0,106.4,22.5,28.4,0,-34.629324,-60.962175,54.2,0.65
subclinica,2025-06-03 10:05:00,BOV_015,39.34,0,76.1,38.8,55.3,1,-34.629324,-60.962175,129.2,1.55
subclinica,2025-06-03 10:10:00,BOV_015,39.07,1,76.5,33.5,44.1,1,-34.629324,-60.962175,30.8,0.37
subclinica,2025-06-03 10:15:00,BOV_015,39.6,1,86.9,33.8,47.7,0,-34.629324,-60.962175,13.3,0.16
subclinica,2025-06-03 10:20:00,BOV_015,39.43,0,59.9,29.8,40.4,1,-34.629324,-60.962176,120.0,1.44
subclinica,2025-06-03 10:25:00,BOV_015,39.88,1,71.9,41.6,54.3,1,-34.629325,-60.962176,89.2,1.07
subclinica,2025-06-03 10:30:00,BOV_015,38.57,0,73.0,31.3,44.6,0,-34.629325,-60.962174,163.3,1.96
subclinica,2025-06-03 10:35:00,BOV_015,40.33,0,75.1,38.7,56.8,0,-34.629326,-60.962175,159.2,1.91
subclinica,2025-06-03 10:40:00,BOV_015,39.48,0,65.4,19.5,22.0,0,-34.629326,-60.962175,86.7,1.04
subclinica,2025-06-03 10:45:00,BOV_015,40.23,0,89.4,43.0,61.0,0,-34.629326,-60.962175,0.0,0.0
subclinica,2025-06-03 10:50:00,BOV_015,39.15,0,75.3,29.1,38.2,0,-34.629326,-60.962176,55.8,0.67
subclinica,2025-06-03 10:55:00,BOV_015,40.47,1,69.8,33.1,45.2,0,-34.629326,-60.962176,64.2,0.77
subclinica,2025-06-03 11:00:00,BOV_015,38.49,0,66.7,27.8,32.8,0,-34.629326,-60.962176,76.7,0.92
subclinica,2025-06-03 11:05:00,BOV_015,38.46,0,76.9,20.8,27.7,1,-34.629326,-60.962178,102.5,1.23
subclinica,2025-06-03 11:10:00,BOV_015,39.73,0,63.4,23.5,33.4,0,-34.629327,-60.962179,174.2,2.09
subclinica,2025-06-03 11:15:00,BOV_015,38.96,1,82.6,35.3,49.3,1,-34.629327,-60.962179,31.7,0.38
subclinica,2025-06-03 11:20:00,BOV_015,39.24,0,84.4,31.1,36.5,1,-34.629327,-60.962179,34.2,0.41
subclinica,2025-06-03 11:25:00,BOV_015,38.99,1,78.9,23.5,32.0,1,-34.629325,-60.962178,139.2,1.67
subclinica,2025-06-03 11:30:00,BOV_015,39.9,1,81.6,25.2,36.0,0,-34.629325,-60.962178,91.7,1.1
subclinica,2025-06-03 11:35:00,BOV_015,39.68,0,65.2,36.0,51.2,1,-34.629325,-60.962178,52.5,0.63
subclinica,2025-06-03 11:40:00,BOV_015,39.95,0,72.2,32.6,38.0,0,-34.629325,-60.962178,19.2,0.23
subclinica,2025-06-03 11:45:00,BOV_015,38.12,1,62.0,25.8,36.9,0,-34.629325,-60.962178,42.5,0.51
subclinica,2025-06-03 11:50:00,BOV_015,38.78,1,80.5,36.7,41.3,0,-34.629325,-60.962178,94.2,1.13
subclinica,2025-06-03 11:55:00,BOV_015,38.18,0,90.8,33.4,37.4,0,-34.629325,-60.962178,85.8,1.03
subclinica,2025-06-03 12:00:00,BOV_015,39.2,0,54.2,42.0,60.5,0,-34.629325,-60.962178,84.2,1.01
